SubType,Rent,Rooms,Area_m2,Zip,Lat,Lon,Floor,Year_Built,is_renovated,Balcony,Elevator,Parking,View,Fireplace,Child_Friendly,CableTV,New_Building,Minergie,Wheelchair
FLAT,1235.0,1.0,33.0,6010,47.029454896374,8.296021738281,5.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,990.0,1.0,11.0,6010,47.034289899377,8.278061734282,1.0,1996.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1800.0,4.5,98.0,6280,47.167884899377,8.301981730286,2.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1565.0,2.0,59.0,6003,47.052334894372,8.297891734283,0.0,1954.0,0,1,1,1,1,0,0,1,0,0,0
FLAT,1590.0,1.0,18.0,6010,47.034404898376,8.277631734283,2.0,1996.0,1,0,1,0,0,0,0,1,0,0,0
ROOF_FLAT,1550.0,2.5,57.0,6102,47.037094899377,8.177581734287,4.0,2024.0,0,1,1,1,0,0,1,0,0,0,0
FLAT,1120.0,1.0,31.0,6004,47.063124890378,8.309321739288,1.0,1943.0,1,1,0,0,0,0,0,1,0,0,0
FLAT,1460.0,2.5,61.0,6010,47.035690893371,8.281211733286,3.0,1971.0,1,1,1,1,0,0,1,1,0,0,0
FLAT,1500.0,3.5,70.0,6048,47.012094897375,8.303841730287,2.0,1971.0,1,1,1,1,1,0,1,1,0,0,1
FLAT,1365.0,2.5,47.0,6215,47.205599890378,8.195411734286,1.0,2015.0,0,1,1,1,0,0,0,0,0,0,0
FLAT,1690.0,3.5,78.0,6232,47.195973898376,8.105521739281,2.0,1996.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,1750.0,3.5,55.0,6020,47.074009896374,8.277371734287,1.0,1953.0,0,1,0,0,0,0,0,1,0,0,0
FLAT,1640.0,1.0,26.0,6004,47.052924896374,8.304581734286,4.0,1996.0,1,1,1,0,0,0,0,0,0,0,1
FLAT,1090.0,1.0,13.0,6010,47.034289899377,8.278061734282,0.0,1996.0,1,0,0,0,0,0,0,0,1,0,0
FLAT,1441.0,2.5,55.0,6020,47.089614898376,8.272291734287,0.0,1996.0,0,1,0,1,0,0,0,0,0,0,0
FLAT,1530.0,3.5,75.0,6010,47.028354894371,8.293731735282,2.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1770.0,2.5,67.0,6285,47.227130897375,8.246311734289,0.0,1996.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1390.0,1.0,15.0,6010,47.034404898376,8.277631734283,2.0,1996.0,1,0,1,0,0,0,0,1,0,0,0
FLAT,1365.0,3.5,70.0,6102,47.036014893379,8.177891734284,3.0,1996.0,1,1,0,1,0,0,0,0,0,0,0
FLAT,1590.0,3.5,88.0,6147,47.178225898376,7.881241734286,0.0,2021.0,0,1,1,1,1,0,1,1,0,0,0
FLAT,1665.0,4.5,120.0,6015,47.060015898376,8.271051734281,1.0,1984.0,0,1,0,1,0,0,1,0,0,0,0
FLAT,1400.0,2.5,86.0,6147,47.181695898376,7.879081733283,0.0,1996.0,0,0,0,1,0,0,1,1,0,0,0
FLAT,1740.0,3.5,89.0,6146,47.169994897375,7.887001734284,2.0,2020.0,0,1,1,1,0,0,1,1,0,1,0
FLAT,1120.0,2.5,46.0,6242,47.184814895373,8.020481738283,2.0,1996.0,0,0,1,0,0,0,0,0,0,0,0
DUPLEX,1630.0,3.5,81.0,6038,47.130134897375,8.401401734286,3.0,1996.0,0,1,0,1,1,0,1,0,0,0,0
FLAT,1750.0,3.0,55.0,6020,47.074009896374,8.277371734287,4.0,1953.0,0,1,0,0,0,0,0,1,0,0,0
FLAT,700.0,1.0,31.0,6233,47.215424894372,8.098621734287,3.0,1975.0,0,1,0,1,1,0,0,1,0,0,0
FLAT,1800.0,4.5,106.0,6162,46.993224897375,8.062591735283,0.0,2025.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1785.0,2.0,43.0,6003,47.044366893371,8.307661734281,2.0,1996.0,0,1,1,0,0,0,0,0,0,0,0
FLAT,1720.0,3.5,90.0,6170,46.950720890378,8.015501734281,0.0,2025.0,0,0,1,1,0,0,0,0,0,0,0
FLAT,1535.0,2.5,64.0,6102,47.038554896374,8.184261734287,2.0,1978.0,1,0,1,0,0,0,0,0,0,0,0
FLAT,1690.0,1.0,21.0,6010,47.034404898376,8.277631734283,2.0,1996.0,1,0,1,0,0,0,0,1,0,0,0
FLAT,1690.0,1.0,25.0,6010,47.034404898376,8.277631734283,4.0,1996.0,1,0,0,0,0,0,0,1,0,0,0
FLAT,1790.0,1.0,23.0,6010,47.034404898376,8.277631734283,3.0,1996.0,1,0,0,0,0,0,0,1,0,0,0
FLAT,1760.0,4.5,105.0,6102,47.037084899377,8.176501730284,3.0,1996.0,0,1,0,1,1,0,1,0,0,0,0
FLAT,890.0,2.0,45.0,6170,46.935984893379,8.009711733287,1.0,1996.0,0,1,0,1,0,0,1,0,0,0,0
FLAT,1620.0,3.5,75.0,6032,47.077044894372,8.302351734284,2.0,1974.0,0,1,1,0,0,0,0,1,0,0,0
FLAT,1690.0,2.5,63.0,6286,47.238484896374,8.250381735282,1.0,2026.0,0,1,1,1,0,0,0,0,0,0,1
FLAT,1480.0,3.5,80.0,4915,47.224834893379,7.840221734283,2.0,1992.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1429.0,2.5,61.0,6264,47.226685894371,7.895211730282,2.0,2014.0,0,1,1,1,0,0,1,0,0,0,0
FLAT,1790.0,3.0,55.0,6003,47.053195898376,8.294541734284,1.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1550.0,1.5,32.0,6004,47.054155890378,8.309101734281,3.0,1985.0,1,0,1,0,0,0,0,0,0,0,0
FLAT,1700.0,3.0,122.0,6130,47.121237894372,7.992441734286,2.0,1850.0,1,0,0,1,0,0,0,0,0,0,0
FLAT,1450.0,1.5,35.0,6044,47.087573890378,8.399561734286,0.0,1996.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1700.0,4.5,100.0,4915,47.225269897375,7.840511734282,0.0,1986.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1615.0,3.5,68.0,6005,47.035814896374,8.320021734281,2.0,1964.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1740.0,4.5,89.0,6048,47.015045890378,8.313041734281,2.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1730.0,4.5,89.0,6048,47.015045890378,8.313041734281,1.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1470.0,4.0,78.0,6162,46.996335897375,8.065921734285,2.0,1996.0,0,1,0,0,1,0,1,0,0,0,0
FLAT,1410.0,1.5,59.0,6260,47.249386894371,7.970041734284,0.0,1996.0,0,1,1,1,1,0,0,1,1,0,0
ROOF_FLAT,1595.0,3.5,98.0,6247,47.175785895373,7.987361734282,3.0,2001.0,1,1,0,1,1,0,1,1,0,0,0
STUDIO,600.0,1.0,20.0,6014,47.052905893371,8.281821734289,0.0,1960.0,0,1,0,1,0,0,0,0,0,0,0
FLAT,1690.0,4.5,99.0,6235,47.235994893371,8.049391735287,2.0,1995.0,0,1,0,1,0,0,1,0,0,0,0
FLAT,1790.0,3.5,102.0,6146,47.170765890378,7.884931734288,1.0,2025.0,1,1,1,1,1,0,1,0,1,0,1
FLAT,1570.0,2.5,70.0,6233,47.214704894372,8.094081733287,2.0,2014.0,0,1,0,1,1,0,0,1,0,0,1
FLAT,1690.0,1.5,30.0,6005,47.042064894372,8.317941730282,2.0,1958.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1060.0,1.0,42.0,6264,47.230470899377,7.901341730287,0.0,2025.0,0,1,1,1,0,0,0,1,0,0,0
STUDIO,1290.0,1.0,25.0,6010,47.029633898376,8.296111730281,5.0,2023.0,0,0,1,0,0,0,0,0,0,0,0
FLAT,1360.0,2.5,53.0,6033,47.095355894371,8.357891736281,0.0,1995.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1730.0,4.5,89.0,6048,47.015045890378,8.313041734281,0.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1760.0,2.0,61.0,6003,47.054094894371,8.286051737286,0.0,2025.0,0,1,1,1,1,0,0,1,1,0,1
LOFT,1790.0,1.5,64.0,6003,47.054094894371,8.286051737286,-1.0,1996.0,0,1,1,1,0,0,0,1,0,0,1
FLAT,1500.0,2.5,55.0,6232,47.203068894371,8.105981735285,0.0,2024.0,0,0,0,1,0,0,0,0,0,0,0
FLAT,1750.0,3.5,61.0,6037,47.115157894372,8.392291738287,1.0,1996.0,1,1,0,1,0,0,0,0,0,0,0
FLAT,1580.0,3.5,80.0,6017,47.080234895373,8.138771735288,0.0,1996.0,0,1,0,1,0,0,0,0,0,0,0
FLAT,1690.0,2.0,39.0,6003,47.047726896374,8.306351734281,2.0,1996.0,0,0,1,0,0,0,0,0,0,0,0
ROOF_FLAT,1640.0,4.5,120.0,6174,46.824854894372,8.030471734281,0.0,2013.0,0,1,0,1,1,0,0,0,0,0,0
FLAT,1490.0,4.5,75.0,5735,47.246375897375,8.167181734281,0.0,1996.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,1680.0,3.5,73.0,6174,46.831689893371,8.013171734281,2.0,2014.0,0,1,1,1,1,0,1,0,0,0,1
FLAT,1505.0,2.5,50.0,6264,47.225934897375,7.896391734281,3.0,2015.0,0,1,1,0,0,0,1,1,0,0,0
FLAT,1450.0,2.0,65.0,6210,47.172734895373,8.110321734282,2.0,1950.0,1,1,0,0,0,0,0,0,0,0,0
TERRACE_FLAT,1320.0,2.5,65.0,6147,47.182244896374,7.882691734289,0.0,1996.0,0,0,1,1,0,0,0,0,0,0,0
FLAT,1800.0,2.0,58.0,6003,47.050026897375,8.305441734283,0.0,2007.0,1,0,0,1,0,0,0,0,0,0,0
FLAT,1800.0,3.0,72.0,6003,47.046004893379,8.289461738289,1.0,2001.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1650.0,3.0,71.0,6006,47.052644893379,8.340821730281,1.0,2001.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1310.0,3.0,63.0,6015,47.069715896374,8.276541734289,0.0,1996.0,1,1,0,0,0,0,0,1,0,0,0
FLAT,880.0,1.0,33.0,6003,47.053284896374,8.284701734285,2.0,1992.0,1,1,1,0,0,0,0,0,0,0,0
FLAT,1550.0,3.5,80.0,6020,47.071664897375,8.282951735283,0.0,1996.0,0,1,1,0,0,0,1,1,0,0,0
FLAT,1790.0,3.5,70.0,6032,47.083184893371,8.285831734283,1.0,1996.0,0,1,0,1,0,0,0,0,0,0,0
FLAT,1350.0,2.0,50.0,6020,47.090833890378,8.272271736283,3.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1411.0,2.5,53.0,6010,47.022304894371,8.281361734286,3.0,2018.0,0,1,1,1,1,0,1,0,0,0,1
FLAT,1490.0,1.5,34.0,6005,47.040144898376,8.310081734287,2.0,2022.0,0,0,1,1,0,0,0,0,0,1,1
FLAT,1690.0,1.0,29.0,6015,47.063534894371,8.278971734289,1.0,2023.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1610.0,3.5,73.0,6210,47.172294898376,8.104421735281,5.0,1996.0,0,1,1,0,0,0,0,0,0,0,0
FLAT,1690.0,4.5,100.0,6147,47.183497898376,7.881421734285,2.0,1983.0,1,1,0,0,1,0,1,0,0,0,0
FLAT,1300.0,3.5,100.0,6113,47.012594893371,8.031031736281,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1520.0,2.0,50.0,6110,47.067734895373,8.072931734282,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,650.0,1.0,20.0,6006,47.053498893379,8.294571734282,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1500.0,2.5,78.0,6234,47.253123890378,8.088261734284,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1500.0,4.5,87.0,4915,47.233354897375,7.841011734286,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1537.0,3.0,55.0,6003,47.044354898376,8.308891734288,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1660.0,1.0,105.0,6170,46.954284899377,8.018611735287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1250.0,2.5,60.0,6020,47.089197890378,8.278851734282,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,900.0,1.0,25.0,6016,47.073474897375,8.204141730286,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,650.0,1.0,20.0,6043,47.066804894371,8.365031733285,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,950.0,1.0,14.0,6020,47.080974899377,8.278631734284,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,980.0,1.0,18.0,6037,47.115019893379,8.390351734288,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1450.0,4.5,140.0,6182,46.921914890378,7.949521739284,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1500.0,1.0,21.0,6048,47.012554896374,8.308601735281,2.0,1996.0,0,0,1,1,0,0,0,0,0,0,1
FLAT,1500.0,1.0,21.0,6048,47.012554896374,8.308601735281,2.0,1996.0,0,0,1,1,0,0,0,0,0,0,1
FLAT,1500.0,1.0,21.0,6048,47.012554896374,8.308601735281,2.0,1996.0,0,0,1,1,0,0,0,0,0,0,1
FLAT,1500.0,1.0,22.0,6048,47.012554896374,8.308601735281,2.0,1996.0,0,0,1,1,0,0,0,0,0,0,1
SINGLE_ROOM,800.0,1.0,90.0,6285,47.192930898376,8.253331734288,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1750.0,5.0,150.0,6170,46.943263895373,8.006151736285,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,1050.0,1.0,12.0,6005,47.038514895373,8.325741734286,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1500.0,3.0,63.0,6017,47.083137896374,8.127391735285,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1470.0,3.5,85.0,6210,47.173234893371,8.114661734281,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1275.0,2.5,55.0,6206,47.106984893371,8.195251738289,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1560.0,1.0,24.0,6048,47.013494896374,8.304441730282,0.0,1996.0,0,0,0,0,0,0,0,1,0,0,0
FLAT,1360.0,1.0,24.0,6048,47.013494896374,8.304441730282,0.0,1996.0,0,0,0,0,0,0,0,1,0,0,0
FLAT,1750.0,6.0,130.0,6192,46.896334895373,7.910311734281,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,695.0,2.0,75.0,6247,47.180124895373,7.983081734287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,820.0,1.0,15.0,6003,47.054114894372,8.292811734287,0.0,1996.0,0,0,0,0,0,0,0,1,0,0,0
FLAT,1533.0,2.5,50.0,6020,47.074604894371,8.256571736282,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,850.0,1.0,18.0,6215,47.205236896374,8.186051733283,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,800.0,1.0,20.0,6162,46.990644896374,8.077421736287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,400.0,1.0,12.0,6162,46.990644896374,8.077421736287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
STUDIO,950.0,1.5,35.0,6003,47.042863894372,8.307541734282,0.0,1996.0,1,1,0,0,0,0,1,0,0,0,1
OTHER_TYPE,400.0,1.0,25.0,6015,47.063484893371,8.278311734286,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1570.0,2.5,56.0,6048,47.023144896374,8.310331734283,3.0,1996.0,1,1,1,1,1,0,0,0,0,0,1
FLAT,1500.0,4.5,100.0,6130,47.121237894372,7.992441734286,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1495.0,2.0,60.0,6014,47.049534893371,8.266551734285,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_HOUSE,900.0,2.5,45.0,6287,47.259105895373,8.243971734283,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,500.0,1.0,13.0,6207,47.125154890378,8.149161734283,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,880.0,1.0,14.0,6020,47.076278895373,8.266531736286,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,1100.0,1.0,25.0,6006,47.049749897375,8.346261734289,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1480.0,3.0,70.0,6294,47.221918893379,8.240611735288,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,1100.0,1.0,25.0,6006,47.049749897375,8.346261734289,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1370.0,2.0,45.0,6210,47.174654897375,8.121421739286,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1600.0,3.5,77.0,6215,47.231967896374,8.211021734285,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,870.0,2.0,65.0,6026,47.130873894372,8.259371734281,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,850.0,1.0,18.0,6020,47.075904893371,8.272491734284,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,1000.0,1.0,18.0,6045,47.046554894372,8.366531738289,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,900.0,1.0,15.0,6285,47.192934895373,8.253331734288,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,710.0,1.0,11.0,6003,47.054114894372,8.292811734287,0.0,1996.0,0,0,0,0,0,0,0,1,0,0,0
FLAT,1700.0,3.0,122.0,6130,47.120674893379,7.990961734287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1470.0,2.5,65.0,6102,47.039015894372,8.182011733285,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,700.0,1.0,20.0,6263,47.217264893371,7.944331730288,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1350.0,2.5,65.0,6030,47.083314895373,8.345661738289,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1250.0,1.5,31.0,6286,47.239444893371,8.252121738287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,500.0,1.0,10.0,6280,47.166355898376,8.292211734287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,800.0,4.5,100.0,6208,47.156945890378,8.115201734284,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1350.0,4.5,120.0,6133,47.085637893379,7.957651734281,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,5080.0,1.5,160.0,6038,47.131724897375,8.405691734287,3.0,2024.0,0,1,1,1,0,0,1,1,1,1,0
FLAT,2950.0,1.5,20.0,6004,47.055473894371,8.301261736284,4.0,1996.0,1,1,1,1,1,0,1,0,0,0,0
FLAT,2950.0,1.5,20.0,6005,47.045813898376,8.314681734289,1.0,2005.0,1,1,1,1,0,0,1,0,0,0,0
ROOF_FLAT,3070.0,1.5,120.0,6294,47.228304890378,8.240711734286,2.0,2025.0,0,1,1,1,0,0,0,0,1,0,0
FLAT,2820.0,1.5,140.0,6294,47.228304890378,8.240711734286,1.0,2025.0,0,1,1,1,0,0,0,0,1,0,0
DUPLEX,4340.0,1.5,200.0,6294,47.228304890378,8.240711734286,2.0,2025.0,0,1,1,1,1,0,0,0,1,0,0
FLAT,3230.0,1.5,150.0,6294,47.228304890378,8.240711734286,1.0,2025.0,0,1,1,1,0,0,0,0,1,0,0
FLAT,2700.0,1.5,18.0,6005,47.043444897375,8.315821733281,3.0,2005.0,1,1,1,1,0,0,1,0,0,0,0
FLAT,3340.0,1.5,210.0,6030,47.084358894372,8.348261734288,4.0,1985.0,0,1,1,1,0,0,0,0,0,0,0
FLAT,3230.0,1.5,150.0,6294,47.228304890378,8.240711734286,0.0,2025.0,0,1,1,1,0,0,0,0,1,0,0
FLAT,2950.0,1.5,120.0,6215,47.207384897375,8.193001734287,1.0,1700.0,1,0,0,1,1,0,1,0,0,0,0
DUPLEX,3660.0,1.5,160.0,6215,47.207376893371,8.193101734283,2.0,1700.0,1,1,0,1,1,0,1,0,0,0,0
SINGLE_HOUSE,5850.0,1.5,210.0,6038,47.125274896374,8.401571738281,0.0,1994.0,1,1,0,1,1,1,1,0,0,0,0
FLAT,2350.0,1.5,15.0,6020,47.088933893379,8.273111734285,3.0,1955.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,4650.0,1.5,150.0,6205,47.152644893379,8.164171734285,4.0,2025.0,0,1,0,1,1,0,0,0,1,0,1
FLAT,2350.0,1.5,130.0,6260,47.246284890378,7.973181734284,1.0,2014.0,0,1,1,1,0,0,1,1,1,0,1
ATTIC_FLAT,3520.0,1.5,170.0,6144,47.139768893371,7.938241735281,4.0,2019.0,0,1,1,1,1,0,1,0,1,0,1
FLAT,3300.0,1.5,140.0,6034,47.128774896374,8.366641734284,1.0,2012.0,1,1,1,1,1,0,1,0,0,1,1
LOFT,3130.0,2.5,14.0,6003,47.050730893371,8.307861739284,3.0,1940.0,0,0,1,0,0,0,0,1,0,0,0
FLAT,3100.0,1.0,180.0,6130,47.123754894372,7.994871734284,1.0,1997.0,0,0,1,1,0,0,1,1,0,0,0
FLAT,2550.0,1.5,18.0,6020,47.069104890378,8.281041734283,4.0,2022.0,0,0,0,1,0,0,0,0,0,0,0
FLAT,2990.0,1.5,160.0,6170,46.947189896374,8.008791734281,2.0,2012.0,0,0,0,1,0,0,1,1,1,0,0
FLAT,4770.0,1.5,120.0,6003,47.050120894372,8.305641738287,6.0,1956.0,1,0,1,0,0,0,0,1,0,0,0
FLAT,3410.0,1.5,160.0,6030,47.075094895373,8.333801735282,3.0,1981.0,0,0,0,1,0,1,0,1,0,0,0
FLAT,3720.0,1.5,130.0,6010,47.039494894372,8.294931738288,8.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,2510.0,1.0,17.0,6006,47.058196893379,8.350461735281,0.0,1951.0,1,0,0,1,0,0,0,0,0,0,0
FLAT,2950.0,1.5,20.0,6020,47.069065899377,8.279401734281,1.0,2022.0,0,0,0,1,0,0,0,0,1,0,0
LOFT,3240.0,1.5,120.0,6020,47.069540898376,8.280121734281,3.0,2022.0,0,0,0,1,0,0,0,0,1,0,0
LOFT,3240.0,1.5,120.0,6020,47.069540898376,8.280121734281,3.0,2022.0,0,0,0,1,0,0,0,0,1,0,0
LOFT,2670.0,2.0,16.0,6020,47.069544894371,8.279411737282,3.0,2022.0,0,0,0,1,0,0,0,0,1,0,0
FLAT,2220.0,1.5,13.0,6020,47.068564893379,8.280291734284,2.0,2022.0,0,0,0,1,0,0,0,0,0,0,0
LOFT,2640.0,2.0,16.0,6020,47.069540898376,8.280121734281,3.0,2022.0,0,0,0,1,0,0,0,0,1,0,0
FLAT,3540.0,1.5,16.0,6003,47.050730893371,8.307861739284,2.0,1940.0,0,0,1,0,0,0,0,1,0,0,0
FLAT,2970.0,1.5,19.0,6030,47.075164896374,8.333971736289,2.0,1981.0,0,0,0,1,0,0,0,1,0,0,0
FLAT,3890.0,1.5,19.0,6010,47.025605893379,8.300911736284,15.0,2025.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,3140.0,1.5,18.0,6010,47.025605893379,8.300911736284,2.0,1996.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,3640.0,1.5,130.0,6010,47.039494894372,8.294931738288,6.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,3410.0,1.5,120.0,6010,47.039744894371,8.295851734286,3.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,3960.0,1.5,160.0,6010,47.039744894371,8.295851734286,4.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,4530.0,1.5,170.0,6010,47.039154897375,8.296251734285,3.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,4200.0,1.5,160.0,6010,47.039154897375,8.296251734285,4.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
SINGLE_HOUSE,9840.0,1.5,360.0,6044,47.091635897375,8.398891734285,0.0,1993.0,0,1,0,1,1,0,0,0,0,0,0
FLAT,2300.0,1.5,12.0,6003,47.057095897375,8.287011736282,0.0,1923.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2250.0,1.5,12.0,6020,47.069104890378,8.281041734283,4.0,2022.0,0,0,0,1,0,0,0,0,0,0,0
FLAT,2460.0,2.5,17.0,6020,47.069065899377,8.279401734281,0.0,2022.0,0,0,0,1,0,0,0,0,1,0,0
DUPLEX,4430.0,1.5,120.0,6003,47.048024894372,8.306101730281,6.0,1979.0,1,0,1,0,0,0,0,1,0,0,0
FLAT,2490.0,1.5,13.0,6015,47.064960898376,8.280881730288,3.0,2015.0,1,1,1,0,0,0,0,0,0,0,0
FLAT,2370.0,1.5,15.0,6006,47.060094894371,8.309431737289,3.0,2019.0,0,0,1,1,0,0,0,0,0,0,0
FLAT,2970.0,1.5,18.0,6010,47.039154897375,8.296251734285,5.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,2370.0,1.5,19.0,6038,47.129884897375,8.401701737285,0.0,1996.0,0,1,0,1,1,0,1,0,0,0,0
FLAT,2230.0,1.5,14.0,6010,47.039494894372,8.294931738288,3.0,1996.0,0,1,1,1,0,0,0,0,0,0,1
FLAT,2520.0,1.5,15.0,6010,47.039154897375,8.296251734285,8.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,3620.0,1.5,160.0,6232,47.201094897375,8.108041738281,1.0,2025.0,0,1,1,1,0,0,1,1,1,0,1
FLAT,2640.0,1.5,14.0,6010,47.039154897375,8.296251734285,11.0,1996.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,3510.0,1.5,18.0,6003,47.055284896374,8.288951737284,1.0,2023.0,0,0,0,0,0,0,0,0,0,0,0
ATTIC_FLAT,5310.0,1.5,130.0,6003,47.055124897375,8.289481734283,5.0,2023.0,0,0,0,0,0,0,0,0,0,0,0
ATTIC_FLAT,5500.0,1.5,19.0,6004,47.055577890378,8.310581738285,6.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2950.0,1.5,20.0,6003,47.046250898376,8.287871734286,-1.0,1969.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,2430.0,1.5,140.0,6222,47.211100894372,8.178211734286,1.0,2013.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,2930.0,1.5,150.0,6005,47.043120894371,8.311201734289,3.0,1982.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,3380.0,1.5,16.0,6003,47.044704897375,8.308341734284,7.0,1963.0,1,1,0,0,1,0,0,0,0,0,1
FLAT,2850.0,1.5,19.0,6020,47.088724893371,8.273411734284,2.0,2028.0,0,1,1,0,0,0,1,0,1,1,0
FLAT,2250.0,1.5,17.0,6102,47.038444894371,8.184731733282,2.0,1978.0,1,0,1,0,0,0,0,0,0,0,0
ATTIC_FLAT,3410.0,1.5,13.0,6004,47.055577890378,8.310581738285,6.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
